URUN KODU;MAGAZA;DEPO;ISLEM TIPI;MLZ.BELGE;ISLEM TARIHI;MIKTAR;BIRIM;MAGAZA ADI;IRSALIYE;URUN TANIMI;TUTAR;SAS NO;SATICI KODU;GIRIS SAATI;BOLGE;BOLGE ADI;GIRIS TARIHI;KDV LI TUTAR;
000000000014000042;0016;0001;913;;05.10.2019;   1,000;ST;Beþyol Merkez Bingöl;16-1075;EKMEK BÜYÜK;        1,68;;0000011723;00:04:16;9932;Malatya;06.10.2019;        2,00;
000000000014000042;0016;0001;913;;06.10.2019;   2,000;ST;Beþyol Merkez Bingöl;16-001076;EKMEK BÜYÜK;        3,37;;0000011723;00:04:07;9932;Malatya;07.10.2019;        4,00;
000000000014000042;0016;0001;913;;07.10.2019;   2,000;ST;Beþyol Merkez Bingöl;16-001077;EKMEK BÜYÜK;        3,37;;0000011723;00:04:25;9932;Malatya;08.10.2019;        4,00;
000000000014000042;0016;0001;913;;08.10.2019;   2,000;ST;Beþyol Merkez Bingöl;16-001078;EKMEK BÜYÜK;        3,37;;0000011723;00:04:05;9932;Malatya;09.10.2019;        4,00;
000000000014000042;0016;0001;913;;09.10.2019;   3,000;ST;Beþyol Merkez Bingöl;16-1451;EKMEK BÜYÜK;        5,05;;0000011723;00:04:11;9932;Malatya;10.10.2019;        6,00;
000000000014000042;0016;0001;913;;10.10.2019;   1,000;ST;Beþyol Merkez Bingöl;16-1452;EKMEK BÜYÜK;        1,68;;0000011723;00:04:41;9932;Malatya;11.10.2019;        2,00;
000000000014000042;0016;0001;913;;11.10.2019;   3,000;ST;Beþyol Merkez Bingöl;16-1453;EKMEK BÜYÜK;        5,05;;0000011723;00:04:35;9932;Malatya;12.10.2019;        6,00;
000000000014000042;0016;0001;913;;12.10.2019;   3,000;ST;Beþyol Merkez Bingöl;16-1455;EKMEK BÜYÜK;        5,05;;0000011723;00:04:30;9932;Malatya;13.10.2019;        6,00;
000000000014000042;0016;0001;913;;13.10.2019;   1,000;ST;Beþyol Merkez Bingöl;16-1456;EKMEK BÜYÜK;        1,68;;0000011723;00:04:16;9932;Malatya;14.10.2019;        2,00;
000000000014000042;0016;0001;913;;14.10.2019;   1,000;ST;Beþyol Merkez Bingöl;16-1457;EKMEK BÜYÜK;        1,68;;0000011723;00:04:31;9932;Malatya;15.10.2019;        2,00;
000000000014000042;0016;0001;913;;15.10.2019;   1,000;ST;Beþyol Merkez Bingöl;16-001458;EKMEK BÜYÜK;        1,68;;0000011723;00:04:38;9932;Malatya;16.10.2019;        2,00;
000000000014000042;0016;0001;913;;16.10.2019;   2,000;ST;Beþyol Merkez Bingöl;16-1459;EKMEK BÜYÜK;        3,37;;0000011723;00:04:05;9932;Malatya;17.10.2019;        4,00;
000000000014000049;0016;0001;913;;03.10.2019;  15,000;ST;Beþyol Merkez Bingöl;16-19681;YUFKA 500 G NÝMET;       47,26;;0000011723;13:08:22;9932;Malatya;03.10.2019;       56,25;
000000000014000049;0016;0001;913;;10.10.2019;  18,000;ST;Beþyol Merkez Bingöl;16-19869;YUFKA 500 G NÝMET;       56,71;;0000011723;13:06:56;9932;Malatya;10.10.2019;       67,50;
000000000014000059;0016;0001;913;;01.10.2019;   2,000;ST;Beþyol Merkez Bingöl;16-1071;GÜNLÜK KEPEKLÝ EKMEK;        1,68;;0000011723;00:04:00;9932;Malatya;02.10.2019;        2,00;
000000000014000059;0016;0001;913;;03.10.2019;   2,000;ST;Beþyol Merkez Bingöl;16-1073;GÜNLÜK KEPEKLÝ EKMEK;        1,68;;0000011723;00:04:00;9932;Malatya;04.10.2019;        2,00;
000000000014000059;0016;0001;913;;07.10.2019;   2,000;ST;Beþyol Merkez Bingöl;16-001077;GÜNLÜK KEPEKLÝ EKMEK;        1,68;;0000011723;00:04:25;9932;Malatya;08.10.2019;        2,00;
000000000014000059;0016;0001;913;;10.10.2019;   1,000;ST;Beþyol Merkez Bingöl;16-1452;GÜNLÜK KEPEKLÝ EKMEK;        0,84;;0000011723;00:04:41;9932;Malatya;11.10.2019;        1,00;
000000000014000091;0016;0001;913;;06.10.2019;   6,000;ST;Beþyol Merkez Bingöl;16-001076;TAÞ FIRIN EKMEÐÝ;        5,29;;0000011723;00:04:07;9932;Malatya;07.10.2019;        6,00;
000000000014000091;0016;0001;913;;07.10.2019;   5,000;ST;Beþyol Merkez Bingöl;16-001077;TAÞ FIRIN EKMEÐÝ;        4,41;;0000011723;00:04:25;9932;Malatya;08.10.2019;        5,00;
000000000014000091;0016;0001;913;;08.10.2019;   3,000;ST;Beþyol Merkez Bingöl;16-001078;TAÞ FIRIN EKMEÐÝ;        2,64;;0000011723;00:04:05;9932;Malatya;09.10.2019;        3,00;
000000000014000091;0016;0001;913;;09.10.2019;   6,000;ST;Beþyol Merkez Bingöl;16-1451;TAÞ FIRIN EKMEÐÝ;        5,29;;0000011723;00:04:11;9932;Malatya;10.10.2019;        6,00;
000000000014000091;0016;0001;913;;10.10.2019;   5,000;ST;Beþyol Merkez Bingöl;16-1452;TAÞ FIRIN EKMEÐÝ;        4,41;;0000011723;00:04:41;9932;Malatya;11.10.2019;        5,00;
000000000014000091;0016;0001;913;;11.10.2019;   6,000;ST;Beþyol Merkez Bingöl;16-1453;TAÞ FIRIN EKMEÐÝ;        5,29;;0000011723;00:04:35;9932;Malatya;12.10.2019;        6,00;
000000000014000091;0016;0001;913;;12.10.2019;   6,000;ST;Beþyol Merkez Bingöl;16-1455;TAÞ FIRIN EKMEÐÝ;        5,29;;0000011723;00:04:30;9932;Malatya;13.10.2019;        6,00;
000000000014000091;0016;0001;913;;14.10.2019;   5,000;ST;Beþyol Merkez Bingöl;16-1457;TAÞ FIRIN EKMEÐÝ;        4,41;;0000011723;00:04:31;9932;Malatya;15.10.2019;        5,00;
000000000014000091;0016;0001;913;;15.10.2019;   7,000;ST;Beþyol Merkez Bingöl;16-001458;TAÞ FIRIN EKMEÐÝ;        6,17;;0000011723;00:04:38;9932;Malatya;16.10.2019;        7,00;
000000000014000091;0016;0001;913;;16.10.2019;   6,000;ST;Beþyol Merkez Bingöl;16-1459;TAÞ FIRIN EKMEÐÝ;        5,29;;0000011723;00:04:05;9932;Malatya;17.10.2019;        6,00;
000000000014000211;0016;0001;913;;01.10.2019;   7,000;ST;Beþyol Merkez Bingöl;16-1071;ÇEÞÝT EKMEK;        5,89;;0000011723;00:04:00;9932;Malatya;02.10.2019;        7,00;
000000000014000211;0016;0001;913;;02.10.2019;   9,000;ST;Beþyol Merkez Bingöl;16-1072;ÇEÞÝT EKMEK;        7,57;;0000011723;00:04:03;9932;Malatya;03.10.2019;        9,00;
000000000014000211;0016;0001;913;;03.10.2019;   7,000;ST;Beþyol Merkez Bingöl;16-1073;ÇEÞÝT EKMEK;        5,89;;0000011723;00:04:00;9932;Malatya;04.10.2019;        7,00;
000000000014000211;0016;0001;913;;04.10.2019;   9,000;ST;Beþyol Merkez Bingöl;16-001074;ÇEÞÝT EKMEK;        7,57;;0000011723;00:03:48;9932;Malatya;05.10.2019;        9,00;
000000000014000211;0016;0001;913;;05.10.2019;   8,000;ST;Beþyol Merkez Bingöl;16-1075;ÇEÞÝT EKMEK;        6,73;;0000011723;00:04:16;9932;Malatya;06.10.2019;        8,00;
000000000014000211;0016;0001;913;;06.10.2019;   9,000;ST;Beþyol Merkez Bingöl;16-001076;ÇEÞÝT EKMEK;        7,57;;0000011723;00:04:07;9932;Malatya;07.10.2019;        9,00;
000000000014000211;0016;0001;913;;07.10.2019;   7,000;ST;Beþyol Merkez Bingöl;16-001077;ÇEÞÝT EKMEK;        5,89;;0000011723;00:04:25;9932;Malatya;08.10.2019;        7,00;
000000000014000211;0016;0001;913;;08.10.2019;   8,000;ST;Beþyol Merkez Bingöl;16-001078;ÇEÞÝT EKMEK;        6,73;;0000011723;00:04:05;9932;Malatya;09.10.2019;        8,00;
000000000014000211;0016;0001;913;;09.10.2019;   8,000;ST;Beþyol Merkez Bingöl;16-1451;ÇEÞÝT EKMEK;        6,73;;0000011723;00:04:11;9932;Malatya;10.10.2019;        8,00;
000000000014000211;0016;0001;913;;10.10.2019;   7,000;ST;Beþyol Merkez Bingöl;16-1452;ÇEÞÝT EKMEK;        5,89;;0000011723;00:04:41;9932;Malatya;11.10.2019;        7,00;
000000000014000211;0016;0001;913;;11.10.2019;   8,000;ST;Beþyol Merkez Bingöl;16-1453;ÇEÞÝT EKMEK;        6,73;;0000011723;00:04:35;9932;Malatya;12.10.2019;        8,00;
000000000014000211;0016;0001;913;;12.10.2019;   8,000;ST;Beþyol Merkez Bingöl;16-1455;ÇEÞÝT EKMEK;        6,73;;0000011723;00:04:30;9932;Malatya;13.10.2019;        8,00;
000000000014000211;0016;0001;913;;13.10.2019;   8,000;ST;Beþyol Merkez Bingöl;16-1456;ÇEÞÝT EKMEK;        6,73;;0000011723;00:04:16;9932;Malatya;14.10.2019;        8,00;
000000000014000211;0016;0001;913;;14.10.2019;   7,000;ST;Beþyol Merkez Bingöl;16-1457;ÇEÞÝT EKMEK;        5,89;;0000011723;00:04:31;9932;Malatya;15.10.2019;        7,00;
000000000014000211;0016;0001;913;;15.10.2019;   8,000;ST;Beþyol Merkez Bingöl;16-001458;ÇEÞÝT EKMEK;        6,73;;0000011723;00:04:38;9932;Malatya;16.10.2019;        8,00;
000000000014000211;0016;0001;913;;16.10.2019;   8,000;ST;Beþyol Merkez Bingöl;16-1459;ÇEÞÝT EKMEK;        6,73;;0000011723;00:04:05;9932;Malatya;17.10.2019;        8,00;
000000000014000548;0016;0001;913;;03.10.2019;   4,000;ST;Beþyol Merkez Bingöl;16-19681;YUFKA SU BÖREKLÝK 700 G NÝMET;       12,96;;0000011723;13:08:22;9932;Malatya;03.10.2019;       15,80;
000000000014000548;0016;0001;913;;10.10.2019;   6,000;ST;Beþyol Merkez Bingöl;16-19869;YUFKA SU BÖREKLÝK 700 G NÝMET;       19,44;;0000011723;13:06:56;9932;Malatya;10.10.2019;       23,70;
000000000014001036;0016;0001;913;;10.10.2019;   1,000;ST;Beþyol Merkez Bingöl;16-19869;EKMEK BAZLAMA 150 G;        2,42;;0000011723;13:06:56;9932;Malatya;10.10.2019;        2,95;
000000000014001211;0016;0001;913;;03.10.2019;   6,000;ST;Beþyol Merkez Bingöl;16-19681;YUFKA 1000 G NÝMET;       31,50;;0000011723;13:08:22;9932;Malatya;03.10.2019;       37,50;
000000000014001211;0016;0001;913;;10.10.2019;  18,000;ST;Beþyol Merkez Bingöl;16-19869;YUFKA 1000 G NÝMET;       94,51;;0000011723;13:06:56;9932;Malatya;10.10.2019;      112,50;
000000000014000041;0017;0001;913;;01.10.2019;  19,000;ST;Furkan Kartal Ýstanbul;17-Y580044;EKMEK;       19,19;;0000011723;00:06:08;9935;Pendik;02.10.2019;       21,85;
000000000014000041;0017;0001;913;;02.10.2019;  18,000;ST;Furkan Kartal Ýstanbul;17-580073;EKMEK;       18,18;;0000011723;00:06:39;9935;Pendik;03.10.2019;       20,70;
000000000014000041;0017;0001;913;;03.10.2019;  20,000;ST;Furkan Kartal Ýstanbul;17-Y580101;EKMEK;       20,20;;0000011723;00:07:29;9935;Pendik;04.10.2019;       23,00;
000000000014000041;0017;0001;913;;04.10.2019;  13,000;ST;Furkan Kartal Ýstanbul;17-Y580141;EKMEK;       13,13;;0000011723;00:06:27;9935;Pendik;05.10.2019;       14,95;
000000000014000041;0017;0001;913;;05.10.2019;  16,000;ST;Furkan Kartal Ýstanbul;17-968709;EKMEK;       16,16;;0000011723;00:07:38;9935;Pendik;06.10.2019;       18,40;
000000000014000041;0017;0001;913;;06.10.2019;  20,000;ST;Furkan Kartal Ýstanbul;17-T968739;EKMEK;       20,20;;0000011723;00:06:36;9935;Pendik;07.10.2019;       23,00;
000000000014000041;0017;0001;913;;07.10.2019;  20,000;ST;Furkan Kartal Ýstanbul;17-968768;EKMEK;       20,20;;0000011723;00:06:29;9935;Pendik;08.10.2019;       23,00;
000000000014000041;0017;0001;913;;08.10.2019;  19,000;ST;Furkan Kartal Ýstanbul;17-T968798;EKMEK;       19,19;;0000011723;00:06:18;9935;Pendik;09.10.2019;       21,85;
000000000014000041;0017;0001;913;;09.10.2019;  20,000;ST;Furkan Kartal Ýstanbul;17-Y573661;EKMEK;       20,20;;0000011723;00:06:15;9935;Pendik;10.10.2019;       23,00;
000000000014000041;0017;0001;913;;10.10.2019;  20,000;ST;Furkan Kartal Ýstanbul;17-573690;EKMEK;       20,20;;0000011723;00:07:32;9935;Pendik;11.10.2019;       23,00;
000000000014000041;0017;0001;913;;11.10.2019;  18,000;ST;Furkan Kartal Ýstanbul;17-573720;EKMEK;       18,18;;0000011723;00:07:14;9935;Pendik;12.10.2019;       20,70;
000000000014000041;0017;0001;913;;12.10.2019;  19,000;ST;Furkan Kartal Ýstanbul;17-Y573744;EKMEK;       19,19;;0000011723;00:06:49;9935;Pendik;13.10.2019;       21,85;
000000000014000041;0017;0001;913;;13.10.2019;  19,000;ST;Furkan Kartal Ýstanbul;17-573778;EKMEK;       19,19;;0000011723;00:06:12;9935;Pendik;14.10.2019;       21,85;
000000000014000041;0017;0001;913;;14.10.2019;  10,000;ST;Furkan Kartal Ýstanbul;17-Y573816;EKMEK;       10,10;;0000011723;00:06:35;9935;Pendik;15.10.2019;       11,50;
000000000014000041;0017;0001;913;;15.10.2019;  19,000;ST;Furkan Kartal Ýstanbul;17-573836;EKMEK;       19,19;;0000011723;00:06:47;9935;Pendik;16.10.2019;       21,85;
000000000014000041;0017;0001;913;;16.10.2019;  14,000;ST;Furkan Kartal Ýstanbul;17-573865;EKMEK;       14,14;;0000011723;00:06:16;9935;Pendik;17.10.2019;       16,10;
000000000014000042;0017;0001;913;;02.10.2019;   2,000;ST;Furkan Kartal Ýstanbul;17-462973;EKMEK BÜYÜK;        2,95;;0000011723;00:06:40;9935;Pendik;03.10.2019;        3,50;
000000000014000042;0017;0001;913;;02.10.2019;   2,000;ST;Furkan Kartal Ýstanbul;17-580073;EKMEK BÜYÜK;        2,95;;0000011723;00:06:39;9935;Pendik;03.10.2019;        3,50;
000000000014000042;0017;0001;913;;03.10.2019;   1,000;ST;Furkan Kartal Ýstanbul;17-Y580101;EKMEK BÜYÜK;        1,47;;0000011723;00:07:29;9935;Pendik;04.10.2019;        1,75;
000000000014000042;0017;0001;913;;04.10.2019;   2,000;ST;Furkan Kartal Ýstanbul;17-463003;EKMEK BÜYÜK;        2,95;;0000011723;00:06:28;9935;Pendik;05.10.2019;        3,50;
000000000014000042;0017;0001;913;;04.10.2019;   1,000;ST;Furkan Kartal Ýstanbul;17-Y580141;EKMEK BÜYÜK;        1,47;;0000011723;00:06:27;9935;Pendik;05.10.2019;        1,75;
000000000014000042;0017;0001;913;;05.10.2019;   1,000;ST;Furkan Kartal Ýstanbul;17-968709;EKMEK BÜYÜK;        1,47;;0000011723;00:07:38;9935;Pendik;06.10.2019;        1,75;
000000000014000042;0017;0001;913;;06.10.2019;   1,000;ST;Furkan Kartal Ýstanbul;17-T968739;EKMEK BÜYÜK;        1,47;;0000011723;00:06:36;9935;Pendik;07.10.2019;        1,75;
000000000014000042;0017;0001;913;;07.10.2019;   4,000;ST;Furkan Kartal Ýstanbul;17-968768;EKMEK BÜYÜK;        5,89;;0000011723;00:06:29;9935;Pendik;08.10.2019;        7,00;
000000000014000042;0017;0001;913;;09.10.2019;   1,000;ST;Furkan Kartal Ýstanbul;17-463076;EKMEK BÜYÜK;        1,47;;0000011723;00:06:16;9935;Pendik;10.10.2019;        1,75;
000000000014000042;0017;0001;913;;10.10.2019;   1,000;ST;Furkan Kartal Ýstanbul;17-573690;EKMEK BÜYÜK;        1,47;;0000011723;00:07:32;9935;Pendik;11.10.2019;        1,75;
000000000014000042;0017;0001;913;;14.10.2019;   2,000;ST;Furkan Kartal Ýstanbul;17-Y573816;EKMEK BÜYÜK;        2,95;;0000011723;00:06:35;9935;Pendik;15.10.2019;        3,50;
000000000014000042;0017;0001;913;;16.10.2019;   1,000;ST;Furkan Kartal Ýstanbul;17-573865;EKMEK BÜYÜK;        1,47;;0000011723;00:06:16;9935;Pendik;17.10.2019;        1,75;
000000000014000049;0017;0001;913;;01.10.2019;   1,000;ST;Furkan Kartal Ýstanbul;17-011689;YUFKA 500 G NÝMET;        3,32;;0000011723;13:05:58;9935;Pendik;01.10.2019;        3,95;
000000000014000049;0017;0001;913;;04.10.2019;   5,000;ST;Furkan Kartal Ýstanbul;17-023342;YUFKA 500 G NÝMET;       16,59;;0000011723;13:06:09;9935;Pendik;04.10.2019;       19,75;
000000000014000049;0017;0001;913;;08.10.2019;   5,000;ST;Furkan Kartal Ýstanbul;17-023711;YUFKA 500 G NÝMET;       16,59;;0000011723;13:05:18;9935;Pendik;08.10.2019;       19,75;
000000000014000059;0017;0001;913;;01.10.2019;   1,000;ST;Furkan Kartal Ýstanbul;17-Y580044;GÜNLÜK KEPEKLÝ EKMEK;        1,05;;0000011723;00:06:08;9935;Pendik;02.10.2019;        1,25;
000000000014000059;0017;0001;913;;02.10.2019;   2,000;ST;Furkan Kartal Ýstanbul;17-580073;GÜNLÜK KEPEKLÝ EKMEK;        2,10;;0000011723;00:06:39;9935;Pendik;03.10.2019;        2,50;
000000000014000059;0017;0001;913;;03.10.2019;   5,000;ST;Furkan Kartal Ýstanbul;17-Y580101;GÜNLÜK KEPEKLÝ EKMEK;        5,25;;0000011723;00:07:29;9935;Pendik;04.10.2019;        6,25;
000000000014000059;0017;0001;913;;04.10.2019;   1,000;ST;Furkan Kartal Ýstanbul;17-Y580141;GÜNLÜK KEPEKLÝ EKMEK;        1,05;;0000011723;00:06:27;9935;Pendik;05.10.2019;        1,25;
000000000014000059;0017;0001;913;;09.10.2019;   3,000;ST;Furkan Kartal Ýstanbul;17-Y573661;GÜNLÜK KEPEKLÝ EKMEK;        3,16;;0000011723;00:06:15;9935;Pendik;10.10.2019;        3,75;
000000000014000059;0017;0001;913;;10.10.2019;   3,000;ST;Furkan Kartal Ýstanbul;17-573690;GÜNLÜK KEPEKLÝ EKMEK;        3,16;;0000011723;00:07:32;9935;Pendik;11.10.2019;        3,75;
000000000014000059;0017;0001;913;;14.10.2019;   3,000;ST;Furkan Kartal Ýstanbul;17-Y573816;GÜNLÜK KEPEKLÝ EKMEK;        3,16;;0000011723;00:06:35;9935;Pendik;15.10.2019;        3,75;
000000000014000059;0017;0001;913;;15.10.2019;   1,000;ST;Furkan Kartal Ýstanbul;17-573836;GÜNLÜK KEPEKLÝ EKMEK;        1,05;;0000011723;00:06:47;9935;Pendik;16.10.2019;        1,25;
000000000014000059;0017;0001;913;;16.10.2019;   2,000;ST;Furkan Kartal Ýstanbul;17-573865;GÜNLÜK KEPEKLÝ EKMEK;        2,10;;0000011723;00:06:16;9935;Pendik;17.10.2019;        2,50;
000000000014000072;0017;0001;913;;02.10.2019;   7,000;ST;Furkan Kartal Ýstanbul;17-348699;EKMEK KATMER 400 G;       24,35;;0000011723;13:05:55;9935;Pendik;02.10.2019;       32,20;
000000000014000072;0017;0001;913;;09.10.2019;   8,000;ST;Furkan Kartal Ýstanbul;17-347896;EKMEK KATMER 400 G;       27,82;;0000011723;13:06:37;9935;Pendik;09.10.2019;       36,80;
000000000014000072;0017;0001;913;;16.10.2019;   2,000;ST;Furkan Kartal Ýstanbul;17-349832;EKMEK KATMER 400 G;        6,95;;0000011723;13:07:01;9935;Pendik;16.10.2019;        9,20;
000000000014000091;0017;0001;913;;01.10.2019;  21,000;ST;Furkan Kartal Ýstanbul;17-462958;TAÞ FIRIN EKMEÐÝ;       25,83;;0000011723;00:06:09;9935;Pendik;02.10.2019;       29,40;
000000000014000091;0017;0001;913;;02.10.2019;  40,000;ST;Furkan Kartal Ýstanbul;17-462973;TAÞ FIRIN EKMEÐÝ;       49,22;;0000011723;00:06:40;9935;Pendik;03.10.2019;       56,00;
000000000014000091;0017;0001;913;;03.10.2019;  23,000;ST;Furkan Kartal Ýstanbul;17-462988;TAÞ FIRIN EKMEÐÝ;       28,49;;0000011723;00:07:31;9935;Pendik;04.10.2019;       32,20;
000000000014000091;0017;0001;913;;04.10.2019;  25,000;ST;Furkan Kartal Ýstanbul;17-463003;TAÞ FIRIN EKMEÐÝ;       30,75;;0000011723;00:06:28;9935;Pendik;05.10.2019;       35,00;
000000000014000091;0017;0001;913;;05.10.2019;  25,000;ST;Furkan Kartal Ýstanbul;17-463018;TAÞ FIRIN EKMEÐÝ;       30,75;;0000011723;00:07:39;9935;Pendik;06.10.2019;       35,00;
000000000014000091;0017;0001;913;;06.10.2019;  38,000;ST;Furkan Kartal Ýstanbul;17-463033;TAÞ FIRIN EKMEÐÝ;       46,76;;0000011723;00:06:38;9935;Pendik;07.10.2019;       53,20;
000000000014000091;0017;0001;913;;07.10.2019;  30,000;ST;Furkan Kartal Ýstanbul;17-463049;TAÞ FIRIN EKMEÐÝ;       36,90;;0000011723;00:06:30;9935;Pendik;08.10.2019;       42,00;
000000000014000091;0017;0001;913;;08.10.2019;  15,000;ST;Furkan Kartal Ýstanbul;17-463062;TAÞ FIRIN EKMEÐÝ;       18,45;;0000011723;00:06:19;9935;Pendik;09.10.2019;       21,00;
000000000014000091;0017;0001;913;;09.10.2019;  25,000;ST;Furkan Kartal Ýstanbul;17-463076;TAÞ FIRIN EKMEÐÝ;       30,75;;0000011723;00:06:16;9935;Pendik;10.10.2019;       35,00;
000000000014000091;0017;0001;913;;10.10.2019;  30,000;ST;Furkan Kartal Ýstanbul;17-463091;TAÞ FIRIN EKMEÐÝ;       36,90;;0000011723;00:07:33;9935;Pendik;11.10.2019;       42,00;
000000000014000091;0017;0001;913;;11.10.2019;  22,000;ST;Furkan Kartal Ýstanbul;17-463106;TAÞ FIRIN EKMEÐÝ;       27,06;;0000011723;00:07:15;9935;Pendik;12.10.2019;       30,80;
000000000014000091;0017;0001;913;;12.10.2019;  35,000;ST;Furkan Kartal Ýstanbul;17-463122;TAÞ FIRIN EKMEÐÝ;       43,05;;0000011723;00:06:49;9935;Pendik;13.10.2019;       49,00;
000000000014000091;0017;0001;913;;13.10.2019;  19,000;ST;Furkan Kartal Ýstanbul;17-463137;TAÞ FIRIN EKMEÐÝ;       23,37;;0000011723;00:06:12;9935;Pendik;14.10.2019;       26,60;
000000000014000091;0017;0001;913;;14.10.2019;  20,000;ST;Furkan Kartal Ýstanbul;17-463205;TAÞ FIRIN EKMEÐÝ;       24,60;;0000011723;00:06:36;9935;Pendik;15.10.2019;       28,00;
000000000014000091;0017;0001;913;;15.10.2019;  30,000;ST;Furkan Kartal Ýstanbul;17-463217;TAÞ FIRIN EKMEÐÝ;       36,91;;0000011723;00:06:48;9935;Pendik;16.10.2019;       42,00;
000000000014000091;0017;0001;913;;16.10.2019;  32,000;ST;Furkan Kartal Ýstanbul;17-463227;TAÞ FIRIN EKMEÐÝ;       39,38;;0000011723;00:06:17;9935;Pendik;17.10.2019;       44,80;
000000000014000211;0017;0001;913;;01.10.2019;   1,000;ST;Furkan Kartal Ýstanbul;17-462958;ÇEÞÝT EKMEK;        1,26;;0000011723;00:06:09;9935;Pendik;02.10.2019;        1,50;
000000000014000211;0017;0001;913;;02.10.2019;   2,000;ST;Furkan Kartal Ýstanbul;17-462973;ÇEÞÝT EKMEK;        2,52;;0000011723;00:06:40;9935;Pendik;03.10.2019;        3,00;
000000000014000211;0017;0001;913;;03.10.2019;   2,000;ST;Furkan Kartal Ýstanbul;17-Y580101;ÇEÞÝT EKMEK;        2,52;;0000011723;00:07:29;9935;Pendik;04.10.2019;        3,00;
000000000014000211;0017;0001;913;;04.10.2019;   1,000;ST;Furkan Kartal Ýstanbul;17-Y580141;ÇEÞÝT EKMEK;        1,26;;0000011723;00:06:27;9935;Pendik;05.10.2019;        1,50;
000000000014000211;0017;0001;913;;04.10.2019;   2,000;ST;Furkan Kartal Ýstanbul;17-463003;ÇEÞÝT EKMEK;        2,52;;0000011723;00:06:28;9935;Pendik;05.10.2019;        3,00;
000000000014000211;0017;0001;913;;05.10.2019;   1,000;ST;Furkan Kartal Ýstanbul;17-968709;ÇEÞÝT EKMEK;        1,26;;0000011723;00:07:38;9935;Pendik;06.10.2019;        1,50;
000000000014000211;0017;0001;913;;06.10.2019;   1,000;ST;Furkan Kartal Ýstanbul;17-T968739;ÇEÞÝT EKMEK;        1,26;;0000011723;00:06:36;9935;Pendik;07.10.2019;        1,50;
000000000014000211;0017;0001;913;;07.10.2019;   1,000;ST;Furkan Kartal Ýstanbul;17-968768;ÇEÞÝT EKMEK;        1,26;;0000011723;00:06:29;9935;Pendik;08.10.2019;        1,50;
000000000014000211;0017;0001;913;;08.10.2019;   2,000;ST;Furkan Kartal Ýstanbul;17-T968798;ÇEÞÝT EKMEK;        2,52;;0000011723;00:06:18;9935;Pendik;09.10.2019;        3,00;
000000000014000211;0017;0001;913;;09.10.2019;   2,000;ST;Furkan Kartal Ýstanbul;17-Y573661;ÇEÞÝT EKMEK;        2,52;;0000011723;00:06:15;9935;Pendik;10.10.2019;        3,00;
000000000014000211;0017;0001;913;;12.10.2019;   2,000;ST;Furkan Kartal Ýstanbul;17-Y573744;ÇEÞÝT EKMEK;        2,52;;0000011723;00:06:49;9935;Pendik;13.10.2019;        3,00;
000000000014000211;0017;0001;913;;13.10.2019;   1,000;ST;Furkan Kartal Ýstanbul;17-573778;ÇEÞÝT EKMEK;        1,26;;0000011723;00:06:12;9935;Pendik;14.10.2019;        1,50;
000000000014000211;0017;0001;913;;14.10.2019;   2,000;ST;Furkan Kartal Ýstanbul;17-Y573816;ÇEÞÝT EKMEK;        2,52;;0000011723;00:06:35;9935;Pendik;15.10.2019;        3,00;
000000000014000211;0017;0001;913;;15.10.2019;   2,000;ST;Furkan Kartal Ýstanbul;17-573836;ÇEÞÝT EKMEK;        2,52;;0000011723;00:06:47;9935;Pendik;16.10.2019;        3,00;
000000000014000211;0017;0001;913;;16.10.2019;   1,000;ST;Furkan Kartal Ýstanbul;17-573865;ÇEÞÝT EKMEK;        1,26;;0000011723;00:06:16;9935;Pendik;17.10.2019;        1,50;
000000000014000221;0017;0001;913;;02.10.2019;  10,000;ST;Furkan Kartal Ýstanbul;17-348699;DÜRÜMLÜK LAVAÞ 200 G;       25,68;;0000011723;13:05:55;9935;Pendik;02.10.2019;       32,50;
000000000014000221;0017;0001;913;;09.10.2019;   7,000;ST;Furkan Kartal Ýstanbul;17-347896;DÜRÜMLÜK LAVAÞ 200 G;       17,97;;0000011723;13:06:37;9935;Pendik;09.10.2019;       22,75;
000000000014000448;0017;0001;913;;02.10.2019;   3,000;ST;Furkan Kartal Ýstanbul;17-348699;KATMER 250;        6,24;;0000011723;13:05:55;9935;Pendik;02.10.2019;        8,25;
000000000014000448;0017;0001;913;;09.10.2019;   2,000;ST;Furkan Kartal Ýstanbul;17-347896;KATMER 250;        4,16;;0000011723;13:06:37;9935;Pendik;09.10.2019;        5,50;
000000000014000548;0017;0001;913;;04.10.2019;   1,000;ST;Furkan Kartal Ýstanbul;17-023342;YUFKA SU BÖREKLÝK 700 G NÝMET;        5,29;;0000011723;13:06:09;9935;Pendik;04.10.2019;        6,45;
000000000014000548;0017;0001;913;;08.10.2019;   1,000;ST;Furkan Kartal Ýstanbul;17-023711;YUFKA SU BÖREKLÝK 700 G NÝMET;        5,29;;0000011723;13:05:18;9935;Pendik;08.10.2019;        6,45;
000000000014000687;0017;0001;913;;09.10.2019;   8,000;ST;Furkan Kartal Ýstanbul;17-347896;EKMEK BAZLAMA 300 G;       18,08;;0000011723;13:06:37;9935;Pendik;09.10.2019;       22,00;
000000000014000687;0017;0001;913;;16.10.2019;   6,000;ST;Furkan Kartal Ýstanbul;17-349832;EKMEK BAZLAMA 300 G;       13,56;;0000011723;13:07:01;9935;Pendik;16.10.2019;       16,50;
